action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,prompt_len,std_ms,variant,warmup_iters,worker_rank
258.139122525405,10,100,25.8139122525405,work_dirs/pi05_libero10_task0_with_l/checkpoints/step-008460-epoch-60-loss=0.0910.safetensors,1491.330078125,configs/pi05/pi05_paligemma_libero_10_full_inference.py,3,cuda:0,bfloat16,224,87.00519528400037,39.45471954345703,38.738800621032716,38.67238235473633,6.736800193786621,2,1,0.026171786710619926,"[1, 10, 32]",0.20067548751831055,38.7061767578125,38.82270622253418,38.95710544586182,39.04617610931397,12.074509143829346,32,0.1047888006098292,accelerated,10,0
