action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,per_worker_action_step_hz,per_worker_chunk_hz,prompt_len,std_ms,variant,warmup_iters,worker_rank
1286.735518403431,10,100,128.6735518403431,work_dirs/pi05_libero10_task0_with_l/checkpoints/step-008460-epoch-60-loss=0.0910.safetensors,1904.1884765625,configs/pi05/pi05_paligemma_libero_10_full_inference.py,"3,4,5,6,7","cuda:0,cuda:1,cuda:2,cuda:3,cuda:4",bfloat16,224,181.16515929199522,46.641151428222656,38.85867824554443,38.52083206176758,33.684000968933105,2,5,0.026171786710619926,"[1, 10, 32]",0.20067548751831055,38.7239933013916,38.89917930603028,39.20394195556641,41.86275437164307,60.37254571914673,257.34710368068625,25.734710368068626,32,0.5700359115173784,accelerated,10,aggregate
