action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,prompt_len,std_ms,variant,warmup_iters,worker_rank
257.80486187826506,10,100,25.780486187826508,work_dirs/pi05_libero10_task0_no_l/checkpoints/latest-checkpoint.safetensors,1089.5472412109375,work_dirs/pi05_task0_accel_compare/task0_accel_final/configs/pi05_task0_no_l_accelerated.py,3,cuda:0,bfloat16,224,206.02484641200863,51.130367279052734,38.78902797698974,38.37644958496094,6.747982025146484,2,1,-0.1719755083322525,"[1, 10, 32]",0.5377242565155029,38.53619384765625,38.55892448425293,38.57858371734619,44.87851108551028,12.089347839355469,0,1.5186245280519286,accelerated,10,0
