action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,per_worker_action_step_hz,per_worker_chunk_hz,prompt_len,std_ms,variant,warmup_iters,worker_rank
1279.2991362541502,10,100,127.929913625415,work_dirs/pi05_libero10_task0_with_l/checkpoints/latest-checkpoint.safetensors,2511.345703125,work_dirs/pi05_task0_accel_compare/task0_accel_final/configs/pi05_task0_with_l_accelerated.py,"3,4,5,6,7","cuda:0,cuda:1,cuda:2,cuda:3,cuda:4",bfloat16,224,273.34364735300187,52.38579177856445,39.08549212646484,38.39487838745117,33.73991012573242,2,5,0.026171786710619926,"[1, 10, 32]",0.20067548751831055,38.6638843536377,39.001885910034176,41.74696426391601,44.93533586120606,60.44795274734497,255.85982725083,25.585982725083,32,1.4670642581137554,accelerated,10,aggregate
