action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,per_worker_action_step_hz,per_worker_chunk_hz,prompt_len,std_ms,variant,warmup_iters,worker_rank
1276.2642042834668,10,100,127.62642042834668,work_dirs/pi05_libero10_task0_with_l/checkpoints/latest-checkpoint.safetensors,2638.298095703125,work_dirs/pi05_task0_with_l_pixshuffle_compare/pix_epoch140_vs_no_pix/configs/pi05_task0_with_l_last_accelerated.py,"1,4,5,6,7","cuda:0,cuda:1,cuda:2,cuda:3,cuda:4",bfloat16,224,215.50393911998253,78.47526550292969,39.184549911499026,38.47065734863281,33.684000968933105,2,5,0.026171786710619926,"[1, 10, 32]",0.20067548751831055,38.751538848876955,38.86878715515137,39.27047183990478,49.654259918212894,60.37254571914673,255.25284085669333,25.525284085669334,32,2.0154941923931005,accelerated,10,aggregate
