action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,prompt_len,std_ms,variant,warmup_iters,worker_rank
257.52626132704694,10,100,25.752626132704695,work_dirs/pi05_libero10_task0_with_l/checkpoints/latest-checkpoint.safetensors,1362.404296875,work_dirs/pi05_task0_with_l_pixshuffle_compare/pix_epoch140_vs_no_pix/configs/pi05_task0_with_l_last_accelerated.py,7,cuda:0,bfloat16,224,121.42051953601185,40.03123092651367,38.83099124908447,38.62015914916992,6.736800193786621,2,1,0.026171786710619926,"[1, 10, 32]",0.20067548751831055,38.78553581237793,38.868686294555665,39.02259063720703,39.966349792480464,12.074509143829346,32,0.19561311924685723,accelerated,10,0
