action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,per_worker_action_step_hz,per_worker_chunk_hz,prompt_len,std_ms,variant,warmup_iters,worker_rank
1638.306717072615,10,100,163.83067170726147,work_dirs/pi05_libero10_task0_with_l_pixshuffle/checkpoints/latest-checkpoint.safetensors,1946.6793212890625,work_dirs/pi05_task0_with_l_pixshuffle_compare/pix_epoch140_vs_no_pix/configs/pi05_task0_pix_latest_accelerated.py,"1,4,5,6,7","cuda:0,cuda:1,cuda:2,cuda:3,cuda:4",bfloat16,224,213.89265209104633,71.49158477783203,30.520049716949462,30.036991119384766,33.684000968933105,2,5,-0.006408333778381348,"[1, 10, 32]",0.15490840375423431,30.317055892944335,30.418206939697267,30.62579158782959,34.45949649047855,60.17759561538696,327.661343414523,32.7661343414523,32,1.2910800610751765,accelerated,10,aggregate
