action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,prompt_len,std_ms,variant,warmup_iters,worker_rank
257.1317566381598,10,100,25.713175663815978,work_dirs/pi05_libero10_task0_with_l/checkpoints/latest-checkpoint.safetensors,3509.432373046875,work_dirs/pi05_task0_with_l_pixshuffle_compare/mlp_vs_base/configs/pi05_task0_with_l_last_accelerated.py,7,cuda:0,bfloat16,224,148.57873679301701,39.27347183227539,38.890567741394044,38.76044845581055,6.736800193786621,2,1,0.026171786710619926,"[1, 10, 32]",0.20067548751831055,38.89152145385742,38.99064178466797,39.111527061462404,39.226838989257814,12.075607776641846,32,0.10120942013549422,accelerated,10,0
