action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,prompt_len,std_ms,variant,warmup_iters,worker_rank
328.7398548264115,10,100,32.873985482641146,work_dirs/pi05_libero10_task0_with_l_pixshuffle_mlp/checkpoints/latest-checkpoint.safetensors,6156.5009765625,work_dirs/pi05_task0_with_l_pixshuffle_compare/mlp_vs_base/configs/pi05_task0_pix_mlp_latest_accelerated.py,7,cuda:0,bfloat16,224,143.2927618669928,31.711231231689453,30.419189682006834,30.302207946777344,6.749164581298828,2,1,-0.07396389544010162,"[1, 10, 32]",0.6306885480880737,30.37235164642334,30.536602210998538,30.628146553039553,31.485163154602052,12.061341762542725,32,0.1881348362630422,accelerated,10,0
