action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,per_worker_action_step_hz,per_worker_chunk_hz,prompt_len,std_ms,variant,warmup_iters,worker_rank
1537.898129296315,10,100,153.7898129296315,work_dirs/pi05_libero10_task0_with_l/checkpoints/latest-checkpoint.safetensors,2650.758056640625,work_dirs/pi05_task0_with_l_pixshuffle_compare/mlp_vs_base/configs/pi05_task0_with_l_last_accelerated.py,"2,3,4,5,6,7","cuda:0,cuda:1,cuda:2,cuda:3,cuda:4,cuda:5",bfloat16,224,246.92742317100056,46.83366394042969,39.01524126688639,38.54643249511719,40.42080116271973,2,6,0.026171786710619926,"[1, 10, 32]",0.20067548751831055,38.7839142481486,38.896315828959146,39.93055550257365,43.936623229980476,72.45364665985107,256.31635488271917,25.63163548827191,32,1.0142984175226342,accelerated,10,aggregate
