action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,per_worker_action_step_hz,per_worker_chunk_hz,prompt_len,std_ms,variant,warmup_iters,worker_rank
1972.51078584132,10,100,197.251078584132,work_dirs/pi05_libero10_task0_with_l_pixshuffle/checkpoints/latest-checkpoint.safetensors,2001.0189208984375,work_dirs/pi05_task0_with_l_pixshuffle_compare/mlp_450_vs_mean/configs/pi05_task0_pix_lastest_accelerated.py,"2,3,4,5,6,7","cuda:0,cuda:1,cuda:2,cuda:3,cuda:4,cuda:5",bfloat16,224,252.491223377001,36.18611145019531,30.418551505406697,30.098432540893555,40.42080116271973,2,6,-0.007798548322170973,"[1, 10, 32]",0.1532771736383438,30.32038402557373,30.374349117279053,31.32797436714172,32.27279463132223,72.21970653533936,328.75179764022,32.875179764022,32,0.418869844533045,accelerated,10,aggregate
