action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,prompt_len,std_ms,variant,warmup_iters,worker_rank
328.8856631859948,10,100,32.88856631859948,work_dirs/pi05_libero10_task0_with_l_pixshuffle/checkpoints/latest-checkpoint.safetensors,1192.6937255859375,work_dirs/pi05_task0_with_l_pixshuffle_compare/mlp_450_vs_mean/configs/pi05_task0_pix_lastest_accelerated.py,7,cuda:0,bfloat16,224,116.41324132401496,31.6231689453125,30.405703620910643,30.251007080078125,6.736800193786621,2,1,-0.007798548322170973,"[1, 10, 32]",0.1532771736383438,30.351872444152832,30.50209312438965,30.597683238983155,31.395072860717775,12.036617755889893,32,0.19239384901862996,accelerated,10,0
