action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,prompt_len,std_ms,variant,warmup_iters,worker_rank
329.459856218769,10,100,32.9459856218769,work_dirs/pi05_libero10_task0_with_l_pixshuffle_mlp_v1/checkpoints/latest-checkpoint.safetensors,1267.7171630859375,work_dirs/pi05_task0_with_l_pixshuffle_compare/mlp_450_vs_mean/configs/pi05_task0_pix_mlp_latest_accelerated.py,7,cuda:0,bfloat16,224,111.32889959501335,30.650367736816406,30.352711601257326,30.15987205505371,6.749164581298828,2,1,-0.11025968939065933,"[1, 10, 32]",0.732066810131073,30.337024688720703,30.408499717712402,30.48181676864624,30.578390464782718,12.061341762542725,32,0.06140921217935882,accelerated,10,0
