action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,per_worker_action_step_hz,per_worker_chunk_hz,prompt_len,std_ms,variant,warmup_iters,worker_rank
1964.016213737595,10,100,196.40162137375947,work_dirs/pi05_libero10_task0_with_l_pixshuffle_mlp_v1/checkpoints/latest-checkpoint.safetensors,2296.543212890625,work_dirs/pi05_task0_with_l_pixshuffle_compare/mlp_450_vs_mean/configs/pi05_task0_pix_mlp_latest_accelerated.py,"2,3,4,5,6,7","cuda:0,cuda:1,cuda:2,cuda:3,cuda:4,cuda:5",bfloat16,224,244.55480511602946,48.49766540527344,30.55107925097148,30.085119247436523,40.49498748779297,2,6,-0.11025968939065933,"[1, 10, 32]",0.732066810131073,30.28676239649455,30.408191680908203,33.22549792925516,34.22950483322145,72.36805057525635,327.3360356229325,32.73360356229325,32,1.0402140424187574,accelerated,10,aggregate
