action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,per_worker_action_step_hz,per_worker_chunk_hz,prompt_len,std_ms,variant,warmup_iters,worker_rank
1611.453398380951,10,100,161.14533983809508,work_dirs/pi05_libero10_task0_with_l_pixshuffle/checkpoints/latest-checkpoint.safetensors,2901.21923828125,work_dirs/pi05_task0_with_l_pixshuffle_compare/pix_epoch140_vs_no_pix_prompt21/configs/pi05_task0_pix_latest_accelerated_prompt21.py,"1,4,5,6,7","cuda:0,cuda:1,cuda:2,cuda:3,cuda:4",bfloat16,224,258.7822990580462,64.932861328125,31.039864807128907,30.332927703857422,33.684000968933105,2,5,0.0010842919582501054,"[1, 10, 32]",0.14349722862243652,30.573567581176757,31.660462341308595,32.97934358596801,38.87221980285645,60.16652822494507,322.2906796761902,32.22906796761902,21,1.703131286852947,accelerated,10,aggregate
