action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,per_worker_action_step_hz,per_worker_chunk_hz,prompt_len,std_ms,variant,warmup_iters,worker_rank
1221.4945927229342,10,100,122.14945927229341,work_dirs/pi05_libero10_task0_with_l/checkpoints/latest-checkpoint.safetensors,3449.985107421875,work_dirs/pi05_task0_with_l_pixshuffle_compare/pix_epoch140_vs_no_pix_prompt21/configs/pi05_task0_with_l_last_accelerated_prompt21.py,"1,4,5,6,7","cuda:0,cuda:1,cuda:2,cuda:3,cuda:4",bfloat16,224,277.8264299259754,87.23251342773438,40.94176245117187,39.74041748046875,33.684000968933105,2,5,0.04319458082318306,"[1, 10, 32]",0.27536046504974365,40.28415985107422,40.869190521240235,44.42797073364257,54.16152795410157,60.3568434715271,244.29891854458683,24.42989185445868,21,2.6896606718218306,accelerated,10,aggregate
