action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,prompt_len,std_ms,variant,warmup_iters,worker_rank
329.89145437426066,10,100,32.98914543742607,work_dirs/pi05_libero10_task0_with_l_pixshuffle_mlp/checkpoints/latest-checkpoint.safetensors,1164.7293701171875,work_dirs/pi05_task0_with_l_pixshuffle_compare/mlp_vs_mean/configs/pi05_task0_pix_mlp_latest_accelerated.py,7,cuda:0,bfloat16,224,122.74280661100056,31.250431060791016,30.313001041412353,30.12505531311035,6.749164581298828,2,1,-0.1046837717294693,"[1, 10, 32]",0.7373329401016235,30.305280685424805,30.319821166992185,30.336153984069824,30.3694751739502,12.061341762542725,32,0.09732220664981198,accelerated,10,0
