action_step_hz,action_steps_per_call,bench_iters,chunk_hz,ckpt_path,cold_start_ms,config,cuda_visible_devices,device,dtype,image_size,load_seconds,max_ms,mean_ms,min_ms,model_allocated_gib_after_load,num_views,num_workers,output_mean,output_shape,output_std,p50_ms,p90_ms,p95_ms,p99_ms,peak_allocated_gib_during_benchmark,prompt_len,std_ms,variant,warmup_iters,worker_rank
328.8984008369164,10,100,32.88984008369164,work_dirs/pi05_libero10_task0_with_l_pixshuffle/checkpoints/latest-checkpoint.safetensors,1320.41015625,work_dirs/pi05_task0_with_l_pixshuffle_compare/mlp_vs_mean/configs/pi05_task0_pix_lastest_accelerated.py,7,cuda:0,bfloat16,224,118.23359310498927,33.24415969848633,30.40452606201172,30.236671447753906,6.736800193786621,2,1,-0.007798548322170973,"[1, 10, 32]",0.1532771736383438,30.337024688720703,30.477824211120605,30.698803901672363,30.9490065765381,12.036617755889893,32,0.308583209203115,accelerated,10,0
